id,kategori,context,input_raw,output_formal
DSN0447,absensi,dosen,pak absen saya belum masuk,"Pak, mohon izin, saya ingin mengonfirmasi karena absensi saya belum tercatat, Pak. Terima kasih 🙏"
DSN0448,nilai,dosen,pak nilai tugas saya belum muncul,"Pak, mohon izin bertanya, nilai tugas saya belum muncul. Apakah saya boleh mengonfirmasi hal tersebut, Pak? Terima kasih 🙏"
DSN0449,revisi,dosen,pak revisi tugas saya sudah benar belum,"Pak, mohon izin bertanya, apakah revisi tugas saya sudah sesuai dengan arahan, Pak? Terima kasih 🙏"
DSN0450,konsultasi,dosen,pak saya mau konsultasi kapan bisa,"Pak, mohon izin, apakah saya dapat melakukan konsultasi pada waktu yang Pak tentukan? Terima kasih 🙏"
DSN0451,bimbingan,dosen,pak boleh bimbingan minggu ini ga,"Pak, mohon izin bertanya, apakah saya dapat melakukan bimbingan pada minggu ini, Pak? Terima kasih 🙏"
DSN0452,presentasi,dosen,pak presentasi kelompok urutannya gimana,"Pak, mohon izin bertanya, bagaimana urutan presentasi kelompok untuk pertemuan berikutnya, Pak? Terima kasih 🙏"
DSN0453,ujian,dosen,pak uts materinya dari pertemuan berapa sampai berapa,"Pak, mohon izin bertanya, materi UTS mencakup pertemuan berapa sampai pertemuan berapa ya, Pak? Terima kasih 🙏"
DSN0454,kelas_pengganti,dosen,pak kelas pengganti jadi hari apa,"Pak, mohon izin bertanya, kelas pengganti akan dilaksanakan pada hari apa ya, Pak? Terima kasih 🙏"
DSN0455,konfirmasi_instruksi,dosen,pak apakah instruksi tugasnya seperti yang di grup ya,"Pak, mohon izin mengonfirmasi, apakah instruksi tugasnya sesuai dengan informasi yang dibagikan di grup, Pak? Terima kasih 🙏"
DSN0456,jadwal_kelas,dosen,pak reguler b hari ini mulai jam berapa ya,"Pak, mohon izin bertanya, Reguler B hari ini dimulai pukul berapa ya, Pak? Terima kasih 🙏"
DSN0457,perubahan_jadwal,dosen,pak reguler b hari ini ada perubahan jadwal ga,"Pak, mohon izin bertanya, apakah ada perubahan jadwal untuk Reguler B hari ini, Pak? Terima kasih 🙏"
DSN0458,ruang_kelas,dosen,pak reguler b masuknya di ruangan mana,"Pak, mohon izin bertanya, Reguler B dilaksanakan di ruangan mana ya, Pak? Terima kasih 🙏"
DSN0459,jadwal_kelas,dosen,pak kelas pagi hari ini mulai jam berapa ya,"Pak, mohon izin bertanya, Kelas Pagi hari ini dimulai pukul berapa ya, Pak? Terima kasih 🙏"
DSN0460,perubahan_jadwal,dosen,pak kelas pagi hari ini ada perubahan jadwal ga,"Pak, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Pagi hari ini, Pak? Terima kasih 🙏"
DSN0461,ruang_kelas,dosen,pak kelas pagi masuknya di ruangan mana,"Pak, mohon izin bertanya, Kelas Pagi dilaksanakan di ruangan mana ya, Pak? Terima kasih 🙏"
DSN0462,jadwal_kelas,dosen,pak kelas sore hari ini mulai jam berapa ya,"Pak, mohon izin bertanya, Kelas Sore hari ini dimulai pukul berapa ya, Pak? Terima kasih 🙏"
DSN0463,perubahan_jadwal,dosen,pak kelas sore hari ini ada perubahan jadwal ga,"Pak, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Sore hari ini, Pak? Terima kasih 🙏"
DSN0464,ruang_kelas,dosen,pak kelas sore masuknya di ruangan mana,"Pak, mohon izin bertanya, Kelas Sore dilaksanakan di ruangan mana ya, Pak? Terima kasih 🙏"
DSN0465,jadwal_kelas,dosen,pak kelas bisnis digital hari ini mulai jam berapa ya,"Pak, mohon izin bertanya, Kelas Bisnis Digital hari ini dimulai pukul berapa ya, Pak? Terima kasih 🙏"
DSN0466,perubahan_jadwal,dosen,pak kelas bisnis digital hari ini ada perubahan jadwal ga,"Pak, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Bisnis Digital hari ini, Pak? Terima kasih 🙏"
DSN0467,ruang_kelas,dosen,pak kelas bisnis digital masuknya di ruangan mana,"Pak, mohon izin bertanya, Kelas Bisnis Digital dilaksanakan di ruangan mana ya, Pak? Terima kasih 🙏"
DSN0468,jadwal_kelas,dosen,pak kelas ai hari ini mulai jam berapa ya,"Pak, mohon izin bertanya, Kelas Ai hari ini dimulai pukul berapa ya, Pak? Terima kasih 🙏"
DSN0469,perubahan_jadwal,dosen,pak kelas ai hari ini ada perubahan jadwal ga,"Pak, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Ai hari ini, Pak? Terima kasih 🙏"
DSN0470,ruang_kelas,dosen,pak kelas ai masuknya di ruangan mana,"Pak, mohon izin bertanya, Kelas Ai dilaksanakan di ruangan mana ya, Pak? Terima kasih 🙏"
DSN0471,jadwal_kelas,dosen,pak kelas hari ini hari ini mulai jam berapa ya,"Pak, mohon izin bertanya, Kelas Hari Ini hari ini dimulai pukul berapa ya, Pak? Terima kasih 🙏"
DSN0472,perubahan_jadwal,dosen,pak kelas hari ini hari ini ada perubahan jadwal ga,"Pak, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Hari Ini hari ini, Pak? Terima kasih 🙏"
DSN0473,ruang_kelas,dosen,pak kelas hari ini masuknya di ruangan mana,"Pak, mohon izin bertanya, Kelas Hari Ini dilaksanakan di ruangan mana ya, Pak? Terima kasih 🙏"
DSN0474,jadwal_kelas,dosen,bu besok ada kelas ga,"Bu, mohon izin bertanya, apakah besok ada perkuliahan, Bu? Terima kasih 🙏"
DSN0475,jadwal_kelas,dosen,bu kelas hari ini jadi masuk ga,"Bu, mohon izin bertanya, apakah kelas hari ini tetap dilaksanakan, Bu? Terima kasih 🙏"
DSN0476,jadwal_kelas,dosen,bu reguler a hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Reguler A hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0477,perubahan_jadwal,dosen,bu reguler a hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Reguler A hari ini, Bu? Terima kasih 🙏"
DSN0478,perubahan_jadwal,dosen,bu kuliah hari ini tetap sesuai jadwal atau pindah ya,"Bu, mohon izin bertanya, apakah perkuliahan hari ini tetap sesuai jadwal atau ada perubahan, Bu? Terima kasih 🙏"
DSN0479,ruang_kelas,dosen,bu kelasnya ruang berapa ya,"Bu, mohon izin bertanya, perkuliahan ini dilaksanakan di ruang berapa ya, Bu? Terima kasih 🙏"
DSN0480,ruang_kelas,dosen,bu reguler a masuknya di ruangan mana,"Bu, mohon izin bertanya, Reguler A dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0481,link_online,dosen,bu link zoomnya mana ya,"Bu, mohon izin bertanya, apakah Bu berkenan membagikan tautan Zoom untuk perkuliahan hari ini? Terima kasih 🙏"
DSN0482,link_online,dosen,bu gmeet kelas hari ini belum ada,"Bu, mohon izin bertanya, apakah tautan Google Meet untuk kelas hari ini sudah tersedia, Bu? Terima kasih 🙏"
DSN0483,materi,dosen,bu materinya bisa diakses dimana,"Bu, mohon izin bertanya, materi perkuliahan ini dapat saya akses di mana ya, Bu? Terima kasih 🙏"
DSN0484,materi,dosen,bu file ppt pertemuan kemarin ada ga,"Bu, mohon izin bertanya, apakah file PPT pertemuan kemarin dapat dibagikan, Bu? Terima kasih 🙏"
DSN0485,tugas,dosen,bu tugasnya dikumpul dimana ya,"Bu, mohon izin bertanya, tugas tersebut dikumpulkan melalui media apa ya, Bu? Terima kasih 🙏"
DSN0486,deadline,dosen,bu deadline tugasnya kapan ya,"Bu, mohon izin bertanya, batas pengumpulan tugas tersebut sampai kapan ya, Bu? Terima kasih 🙏"
DSN0487,tugas_kelompok,dosen,bu kelompok saya mau nanya soal pembagian tugas,"Bu, mohon izin, kelompok saya ingin bertanya terkait pembagian tugas pada project ini, Bu. Terima kasih 🙏"
DSN0488,paper_introduction_sitasi,dosen,bu judul sama introduction paper dikumpul rabu ya,"Bu, mohon izin mengonfirmasi, apakah judul dan introduction paper dikumpulkan pada hari Rabu, Bu? Terima kasih 🙏"
DSN0489,paper_introduction_sitasi,dosen,bu sitasi di introduction minimal berapa artikel,"Bu, mohon izin bertanya, untuk bagian introduction, minimal menggunakan berapa artikel sebagai sitasi ya, Bu? Terima kasih 🙏"
DSN0490,judul_paper,dosen,bu judul paper kelompok boleh diganti ga,"Bu, mohon izin bertanya, apakah judul paper kelompok kami masih boleh diganti, Bu? Terima kasih 🙏"
DSN0491,izin_absen,dosen,bu saya izin ga masuk karena sakit,"Bu, mohon izin, saya tidak dapat mengikuti perkuliahan hari ini karena sedang sakit. Terima kasih 🙏"
DSN0492,izin_absen,dosen,bu saya izin telat masuk kelas,"Bu, mohon izin, kemungkinan saya terlambat mengikuti kelas hari ini. Terima kasih 🙏"
DSN0493,absensi,dosen,bu absen saya belum masuk,"Bu, mohon izin, saya ingin mengonfirmasi karena absensi saya belum tercatat, Bu. Terima kasih 🙏"
DSN0494,nilai,dosen,bu nilai tugas saya belum muncul,"Bu, mohon izin bertanya, nilai tugas saya belum muncul. Apakah saya boleh mengonfirmasi hal tersebut, Bu? Terima kasih 🙏"
DSN0495,revisi,dosen,bu revisi tugas saya sudah benar belum,"Bu, mohon izin bertanya, apakah revisi tugas saya sudah sesuai dengan arahan, Bu? Terima kasih 🙏"
DSN0496,konsultasi,dosen,bu saya mau konsultasi kapan bisa,"Bu, mohon izin, apakah saya dapat melakukan konsultasi pada waktu yang Bu tentukan? Terima kasih 🙏"
DSN0497,bimbingan,dosen,bu boleh bimbingan minggu ini ga,"Bu, mohon izin bertanya, apakah saya dapat melakukan bimbingan pada minggu ini, Bu? Terima kasih 🙏"
DSN0498,presentasi,dosen,bu presentasi kelompok urutannya gimana,"Bu, mohon izin bertanya, bagaimana urutan presentasi kelompok untuk pertemuan berikutnya, Bu? Terima kasih 🙏"
DSN0499,ujian,dosen,bu uts materinya dari pertemuan berapa sampai berapa,"Bu, mohon izin bertanya, materi UTS mencakup pertemuan berapa sampai pertemuan berapa ya, Bu? Terima kasih 🙏"
DSN0500,kelas_pengganti,dosen,bu kelas pengganti jadi hari apa,"Bu, mohon izin bertanya, kelas pengganti akan dilaksanakan pada hari apa ya, Bu? Terima kasih 🙏"
DSN0501,konfirmasi_instruksi,dosen,bu apakah instruksi tugasnya seperti yang di grup ya,"Bu, mohon izin mengonfirmasi, apakah instruksi tugasnya sesuai dengan informasi yang dibagikan di grup, Bu? Terima kasih 🙏"
DSN0502,jadwal_kelas,dosen,bu reguler b hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Reguler B hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0503,perubahan_jadwal,dosen,bu reguler b hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Reguler B hari ini, Bu? Terima kasih 🙏"
DSN0504,ruang_kelas,dosen,bu reguler b masuknya di ruangan mana,"Bu, mohon izin bertanya, Reguler B dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0505,jadwal_kelas,dosen,bu kelas pagi hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Pagi hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0506,perubahan_jadwal,dosen,bu kelas pagi hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Pagi hari ini, Bu? Terima kasih 🙏"
DSN0507,ruang_kelas,dosen,bu kelas pagi masuknya di ruangan mana,"Bu, mohon izin bertanya, Kelas Pagi dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0508,jadwal_kelas,dosen,bu kelas sore hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Sore hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0509,perubahan_jadwal,dosen,bu kelas sore hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Sore hari ini, Bu? Terima kasih 🙏"
DSN0510,ruang_kelas,dosen,bu kelas sore masuknya di ruangan mana,"Bu, mohon izin bertanya, Kelas Sore dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0511,jadwal_kelas,dosen,bu kelas bisnis digital hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Bisnis Digital hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0512,perubahan_jadwal,dosen,bu kelas bisnis digital hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Bisnis Digital hari ini, Bu? Terima kasih 🙏"
DSN0513,ruang_kelas,dosen,bu kelas bisnis digital masuknya di ruangan mana,"Bu, mohon izin bertanya, Kelas Bisnis Digital dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0514,jadwal_kelas,dosen,bu kelas ai hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Ai hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0515,perubahan_jadwal,dosen,bu kelas ai hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Ai hari ini, Bu? Terima kasih 🙏"
DSN0516,ruang_kelas,dosen,bu kelas ai masuknya di ruangan mana,"Bu, mohon izin bertanya, Kelas Ai dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0517,jadwal_kelas,dosen,bu kelas hari ini hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Hari Ini hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0518,perubahan_jadwal,dosen,bu kelas hari ini hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Hari Ini hari ini, Bu? Terima kasih 🙏"
DSN0519,ruang_kelas,dosen,bu kelas hari ini masuknya di ruangan mana,"Bu, mohon izin bertanya, Kelas Hari Ini dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0520,jadwal_kelas,dosen,ibu besok ada kelas ga,"Bu, mohon izin bertanya, apakah besok ada perkuliahan, Bu? Terima kasih 🙏"
DSN0521,jadwal_kelas,dosen,ibu kelas hari ini jadi masuk ga,"Bu, mohon izin bertanya, apakah kelas hari ini tetap dilaksanakan, Bu? Terima kasih 🙏"
DSN0522,jadwal_kelas,dosen,ibu reguler a hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Reguler A hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0523,perubahan_jadwal,dosen,ibu reguler a hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Reguler A hari ini, Bu? Terima kasih 🙏"
DSN0524,perubahan_jadwal,dosen,ibu kuliah hari ini tetap sesuai jadwal atau pindah ya,"Bu, mohon izin bertanya, apakah perkuliahan hari ini tetap sesuai jadwal atau ada perubahan, Bu? Terima kasih 🙏"
DSN0525,ruang_kelas,dosen,ibu kelasnya ruang berapa ya,"Bu, mohon izin bertanya, perkuliahan ini dilaksanakan di ruang berapa ya, Bu? Terima kasih 🙏"
DSN0526,ruang_kelas,dosen,ibu reguler a masuknya di ruangan mana,"Bu, mohon izin bertanya, Reguler A dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0527,link_online,dosen,ibu link zoomnya mana ya,"Bu, mohon izin bertanya, apakah Bu berkenan membagikan tautan Zoom untuk perkuliahan hari ini? Terima kasih 🙏"
DSN0528,link_online,dosen,ibu gmeet kelas hari ini belum ada,"Bu, mohon izin bertanya, apakah tautan Google Meet untuk kelas hari ini sudah tersedia, Bu? Terima kasih 🙏"
DSN0529,materi,dosen,ibu materinya bisa diakses dimana,"Bu, mohon izin bertanya, materi perkuliahan ini dapat saya akses di mana ya, Bu? Terima kasih 🙏"
DSN0530,materi,dosen,ibu file ppt pertemuan kemarin ada ga,"Bu, mohon izin bertanya, apakah file PPT pertemuan kemarin dapat dibagikan, Bu? Terima kasih 🙏"
DSN0531,tugas,dosen,ibu tugasnya dikumpul dimana ya,"Bu, mohon izin bertanya, tugas tersebut dikumpulkan melalui media apa ya, Bu? Terima kasih 🙏"
DSN0532,deadline,dosen,ibu deadline tugasnya kapan ya,"Bu, mohon izin bertanya, batas pengumpulan tugas tersebut sampai kapan ya, Bu? Terima kasih 🙏"
DSN0533,tugas_kelompok,dosen,ibu kelompok saya mau nanya soal pembagian tugas,"Bu, mohon izin, kelompok saya ingin bertanya terkait pembagian tugas pada project ini, Bu. Terima kasih 🙏"
DSN0534,paper_introduction_sitasi,dosen,ibu judul sama introduction paper dikumpul rabu ya,"Bu, mohon izin mengonfirmasi, apakah judul dan introduction paper dikumpulkan pada hari Rabu, Bu? Terima kasih 🙏"
DSN0535,paper_introduction_sitasi,dosen,ibu sitasi di introduction minimal berapa artikel,"Bu, mohon izin bertanya, untuk bagian introduction, minimal menggunakan berapa artikel sebagai sitasi ya, Bu? Terima kasih 🙏"
DSN0536,judul_paper,dosen,ibu judul paper kelompok boleh diganti ga,"Bu, mohon izin bertanya, apakah judul paper kelompok kami masih boleh diganti, Bu? Terima kasih 🙏"
DSN0537,izin_absen,dosen,ibu saya izin ga masuk karena sakit,"Bu, mohon izin, saya tidak dapat mengikuti perkuliahan hari ini karena sedang sakit. Terima kasih 🙏"
DSN0538,izin_absen,dosen,ibu saya izin telat masuk kelas,"Bu, mohon izin, kemungkinan saya terlambat mengikuti kelas hari ini. Terima kasih 🙏"
DSN0539,absensi,dosen,ibu absen saya belum masuk,"Bu, mohon izin, saya ingin mengonfirmasi karena absensi saya belum tercatat, Bu. Terima kasih 🙏"
DSN0540,nilai,dosen,ibu nilai tugas saya belum muncul,"Bu, mohon izin bertanya, nilai tugas saya belum muncul. Apakah saya boleh mengonfirmasi hal tersebut, Bu? Terima kasih 🙏"
DSN0541,revisi,dosen,ibu revisi tugas saya sudah benar belum,"Bu, mohon izin bertanya, apakah revisi tugas saya sudah sesuai dengan arahan, Bu? Terima kasih 🙏"
DSN0542,konsultasi,dosen,ibu saya mau konsultasi kapan bisa,"Bu, mohon izin, apakah saya dapat melakukan konsultasi pada waktu yang Bu tentukan? Terima kasih 🙏"
DSN0543,bimbingan,dosen,ibu boleh bimbingan minggu ini ga,"Bu, mohon izin bertanya, apakah saya dapat melakukan bimbingan pada minggu ini, Bu? Terima kasih 🙏"
DSN0544,presentasi,dosen,ibu presentasi kelompok urutannya gimana,"Bu, mohon izin bertanya, bagaimana urutan presentasi kelompok untuk pertemuan berikutnya, Bu? Terima kasih 🙏"
DSN0545,ujian,dosen,ibu uts materinya dari pertemuan berapa sampai berapa,"Bu, mohon izin bertanya, materi UTS mencakup pertemuan berapa sampai pertemuan berapa ya, Bu? Terima kasih 🙏"
DSN0546,kelas_pengganti,dosen,ibu kelas pengganti jadi hari apa,"Bu, mohon izin bertanya, kelas pengganti akan dilaksanakan pada hari apa ya, Bu? Terima kasih 🙏"
DSN0547,konfirmasi_instruksi,dosen,ibu apakah instruksi tugasnya seperti yang di grup ya,"Bu, mohon izin mengonfirmasi, apakah instruksi tugasnya sesuai dengan informasi yang dibagikan di grup, Bu? Terima kasih 🙏"
DSN0548,jadwal_kelas,dosen,ibu reguler b hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Reguler B hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0549,perubahan_jadwal,dosen,ibu reguler b hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Reguler B hari ini, Bu? Terima kasih 🙏"
DSN0550,ruang_kelas,dosen,ibu reguler b masuknya di ruangan mana,"Bu, mohon izin bertanya, Reguler B dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0551,jadwal_kelas,dosen,ibu kelas pagi hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Pagi hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0552,perubahan_jadwal,dosen,ibu kelas pagi hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Pagi hari ini, Bu? Terima kasih 🙏"
DSN0553,ruang_kelas,dosen,ibu kelas pagi masuknya di ruangan mana,"Bu, mohon izin bertanya, Kelas Pagi dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0554,jadwal_kelas,dosen,ibu kelas sore hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Sore hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0555,perubahan_jadwal,dosen,ibu kelas sore hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Sore hari ini, Bu? Terima kasih 🙏"
DSN0556,ruang_kelas,dosen,ibu kelas sore masuknya di ruangan mana,"Bu, mohon izin bertanya, Kelas Sore dilaksanakan di ruangan mana ya, Bu? Terima kasih 🙏"
DSN0557,jadwal_kelas,dosen,ibu kelas bisnis digital hari ini mulai jam berapa ya,"Bu, mohon izin bertanya, Kelas Bisnis Digital hari ini dimulai pukul berapa ya, Bu? Terima kasih 🙏"
DSN0558,perubahan_jadwal,dosen,ibu kelas bisnis digital hari ini ada perubahan jadwal ga,"Bu, mohon izin bertanya, apakah ada perubahan jadwal untuk Kelas Bisnis Digital hari ini, Bu? Terima kasih 🙏"
